Date,Open,High,Low,Close,Adj Close,Volume
28-07-2009,242.175003,242.475006,235.649994,240.324997,188.482483,6334984
29-07-2009,240,252.350006,237.5,249.899994,195.991943,11072150
30-07-2009,252.625,272.5,245.125,266.549988,209.050247,15672482
31-07-2009,269.5,270,260.700012,262.975006,206.246445,5634966
03-08-2009,265,267.424988,260.549988,265.825012,208.481705,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,207.893402,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,207.44252,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,202.893616,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,199.638824,4552666
10-08-2009,257.575012,275.875,257,269.524994,211.383484,10623976
11-08-2009,268.75,279,267.049988,270.950012,212.501083,8843480
12-08-2009,267.5,268,255.5,259.825012,203.776001,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,206.560196,10033928
14-08-2009,265,265,259,260.75,204.50145,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,200.050659,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,199.540802,8149844
19-08-2009,256.399994,257.350006,247,249.024994,195.305756,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,196.46257,3660960
21-08-2009,251,256.25,247.5,254.625,199.697662,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,204.521042,4207204
25-08-2009,259,265.5,257.049988,264.149994,207.168015,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,215.089233,8852624
27-08-2009,275,283,270.5,273.875,214.79512,10230928
28-08-2009,272.875,275,265.549988,270.399994,212.069748,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,206.67775,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,206.618988,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,209.638458,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,209.265884,7796744
04-09-2009,270,272,263.600006,265.950012,208.579681,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,216.049942,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,217.500809,9892042
09-09-2009,278,282.399994,271.575012,280.225006,219.775314,7532186
10-09-2009,282,284.5,276.024994,278.274994,218.245941,4898914
11-09-2009,280.5,284.5,277.75,280.174988,219.736023,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,219.245956,3200972
15-09-2009,282,287.850006,281,285.950012,224.265289,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,223.716278,5816522
17-09-2009,287.5,294,286.5,291.475006,228.598404,5283220
18-09-2009,292.5,295,289.5,292,229.010132,3925348
22-09-2009,294.975006,303,291.125,301.325012,236.323624,3763280
23-09-2009,304,305.825012,293.625,295.450012,231.715973,4522410
24-09-2009,294,304.649994,291,301.274994,236.284515,6803348
25-09-2009,277.5,299,277.5,293.700012,230.343414,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,239.362732,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,243.519531,4373424
01-10-2009,309,324.950012,307.524994,314.924988,246.989899,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,241.28421,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,240.852859,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,232.029755,10075972
08-10-2009,297.5,299.375,284.25,285.700012,224.06926,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,220.285049,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,227.382828,5174220
13-10-2009,290.5,290.5,290.5,290.5,227.833878,0
14-10-2009,292.475006,299,290.350006,296.475006,232.519867,3979580
15-10-2009,297,298.950012,287.5,290.899994,228.147552,4232380
16-10-2009,283,302.200012,283,299.149994,234.617737,7189942
20-10-2009,307,312.899994,306.024994,310.524994,243.538925,7840584
21-10-2009,310,319.700012,309,316.399994,248.146759,5731638
22-10-2009,316,321.975006,307.674988,312.924988,245.421234,4292924
23-10-2009,315.049988,322.950012,314.799988,319.899994,250.891647,7494460
26-10-2009,321.5,328.825012,317.5,322.274994,252.754318,4071746
27-10-2009,328.950012,328.950012,317.274994,321.375,252.04834,3940880
28-10-2009,321.200012,324.450012,317.5,321.424988,252.874557,3582314
29-10-2009,318,322.75,315.600006,317.024994,249.412872,4882712
30-10-2009,321,324.375,310,314.149994,247.151123,2876124
03-11-2009,318,318,300.5,303.024994,238.398743,2768288
04-11-2009,305.549988,314,305,312.850006,246.128326,4555798
05-11-2009,315,315,302.799988,312.25,245.656281,2731302
06-11-2009,310,317.475006,306.825012,311.075012,244.731918,4179484
09-11-2009,312.5,314,307.5,311.375,244.968018,3432086
10-11-2009,313,314.5,310,313.325012,246.501999,4610406
11-11-2009,313.524994,323.5,309.25,322.625,253.818634,4049412
12-11-2009,322.5,330.75,321.774994,327.674988,257.791534,4727766
13-11-2009,327.475006,337.450012,323.774994,335.075012,263.613373,4597896
16-11-2009,335,338.5,330,332.875,261.882507,3523808
17-11-2009,334,346.450012,329.649994,345.225006,271.598663,5344330
18-11-2009,345.5,352.850006,341.75,343.450012,270.20224,5582914
19-11-2009,344.950012,346.200012,334.75,339.950012,267.4487,3464664
20-11-2009,339,348,335.049988,346.575012,272.660828,2800774
23-11-2009,347.5,350,343,347.049988,273.034485,2543474
24-11-2009,352,352,341,349.524994,274.981659,2721872
25-11-2009,349.524994,355.825012,346,351.399994,276.456726,3893254
26-11-2009,352.475006,353.674988,342.5,343.950012,270.595642,4409118
27-11-2009,338.274994,343.200012,327.5,335.225006,263.731262,3769058
30-11-2009,337,346.475006,337,344.200012,270.792206,3882888
01-12-2009,351.700012,351.700012,340.125,342.875,269.749939,3229964
02-12-2009,347.475006,347.475006,338.524994,342.149994,269.179413,2161954
03-12-2009,343.875,347.950012,339.625,345.024994,271.441376,2978706
04-12-2009,340.5,350.5,340.5,347.600006,273.467102,3933408
07-12-2009,349,352.950012,347.5,349.700012,275.119293,2207652
08-12-2009,349.924988,350.424988,345.125,349.149994,274.686462,4226172
09-12-2009,349,355.450012,346.600006,353.350006,277.990875,4708848
10-12-2009,352.5,355,350.975006,352.825012,277.577911,1659484
11-12-2009,353.575012,357.200012,350,353.049988,277.754852,2688312
14-12-2009,350.5,355.975006,350.424988,352.549988,277.361511,3008842
15-12-2009,354,356,348.600006,350.475006,275.729034,2087152
16-12-2009,350.850006,358.875,347.5,356.575012,280.528107,3565378
17-12-2009,359,364,357.5,361.375,284.304291,3782302
18-12-2009,361.375,365.75,359.774994,363.75,286.172913,2795290
21-12-2009,365.049988,374.5,363.25,367.024994,288.74942,9326994
22-12-2009,370,371.25,359.600006,362.024994,284.815643,3189142
23-12-2009,364.225006,374.75,362.774994,373.274994,293.666412,4470686
24-12-2009,375,378.5,370.524994,374.649994,294.748322,3057686
29-12-2009,375,375.899994,368.325012,370.700012,291.640686,2256278
30-12-2009,371,374.375,357.625,371.375,292.171631,1472110
31-12-2009,373.125,377.5,371.899994,375.125,295.121735,2853462
04-01-2010,377.399994,379.450012,374.524994,375.825012,295.672668,1963682
05-01-2010,377.5,379.774994,373.274994,375.924988,295.751282,2014488
06-01-2010,375.924988,376.100006,366.5,367.424988,289.064087,3349176
07-01-2010,367.75,369.700012,355.5,357.200012,281.019836,6474892
08-01-2010,358,359.25,348.25,349.899994,275.276642,6048178
11-01-2010,352,360.049988,350.200012,357.100006,280.941071,4318408
12-01-2010,366,377,363.5,375.024994,295.043213,9027690
13-01-2010,372.5,398.200012,372.325012,394.274994,310.187683,10910272
14-01-2010,399.225006,399.225006,384.674988,389.924988,306.765472,10327614
15-01-2010,398,399.799988,386.125,395.700012,311.308868,7945008
18-01-2010,400,414.5,396.5,401.100006,315.55722,7261084
19-01-2010,401.100006,401.100006,389.325012,390.350006,307.099854,5154850
20-01-2010,396.100006,396.100006,385.450012,389.700012,306.588593,4347054
21-01-2010,386.125,395.975006,383.950012,385.325012,303.146576,5089504
22-01-2010,380.5,382.5,372.350006,378.924988,298.111572,7574990
25-01-2010,378.75,382.75,370.575012,378.100006,297.462433,3008286
27-01-2010,375,379.850006,370.075012,371.649994,293.163422,4844398
28-01-2010,374.75,378.975006,363.850006,370.875,292.552185,6537196
29-01-2010,367,369.899994,356.075012,368.100006,290.363129,5473326
01-02-2010,367.174988,381.399994,360,373.075012,294.287415,3378012
02-02-2010,377.5,381.325012,367.5,369.200012,291.230804,4739188
03-02-2010,372,378.450012,367.75,376.475006,296.969299,2977676
04-02-2010,376.475006,376.950012,366.25,369.350006,291.34903,2716612
05-02-2010,367.5,367.5,358.299988,361.75,285.354126,4607118
08-02-2010,364.5,367.375,354.075012,362.075012,285.610443,4170344
09-02-2010,362.5,370.975006,360.524994,367.575012,289.948975,3005894
10-02-2010,369.950012,371.850006,364.049988,366.149994,288.82486,2337374
11-02-2010,368.975006,373.975006,367.5,371.350006,292.926727,2413156
15-02-2010,375,375,369.274994,373.075012,294.287415,1956482
16-02-2010,373.625,382.475006,371.100006,379.075012,299.020203,1660490
17-02-2010,382.450012,383.975006,376.274994,379.325012,299.217407,2528290
18-02-2010,380,383.475006,377.75,379.399994,299.276611,1814806
19-02-2010,377.450012,379.75,372.899994,375.274994,296.022858,2215880
22-02-2010,378.5,381.850006,376.899994,378.625,298.665375,2143460
23-02-2010,379.5,382.5,375.625,381.049988,300.578217,1853052
24-02-2010,378,385.350006,376.049988,382.674988,301.860046,4076058
25-02-2010,384.899994,384.899994,380.625,383.125,302.215179,2672984
26-02-2010,383.549988,389.274994,373.075012,380.899994,300.460022,3015934
02-03-2010,381,384.5,377.5,381.600006,301.012207,4053352
03-03-2010,384.5,387,382.075012,384.375,303.201019,2754742
04-03-2010,384,385,378.5,381.950012,301.288239,2053606
05-03-2010,382.5,383.475006,380.075012,381.299988,300.775452,1287312
08-03-2010,383.799988,385,380.149994,381.350006,300.81485,3015740
09-03-2010,381.5,389.25,381.5,384.350006,303.181396,3457732
10-03-2010,381.850006,392.225006,380,390.024994,307.657867,4587874
11-03-2010,390.024994,397.450012,385.975006,395.799988,312.213257,3214030
12-03-2010,400,400,396,398.475006,314.323273,2510976
15-03-2010,398.475006,410,395.575012,409,322.62561,6054434
16-03-2010,410.75,415.975006,407.899994,414.5,326.964111,3088856
17-03-2010,417,422.950012,415,420.350006,331.578674,4174794
18-03-2010,422.5,422.5,410.25,412.924988,325.721802,3724554
19-03-2010,402.625,417.225006,402.625,410.450012,323.769531,4716624
22-03-2010,407.450012,416.899994,403.075012,413.799988,326.412018,3310110
23-03-2010,415,416.5,411.049988,414.325012,326.82608,1694964
25-03-2010,412.049988,418.399994,409,414.899994,327.279572,5517582
26-03-2010,415,418,411.149994,412.524994,325.406189,1997806
29-03-2010,412,414.649994,404.274994,405.975006,320.239532,3443266
30-03-2010,404.299988,408.049988,398.575012,400,315.526276,3097160
31-03-2010,400,403.625,388.649994,390.325012,307.894379,7083046
01-04-2010,393.174988,404.899994,391.049988,403.899994,318.602814,5781432
05-04-2010,408.5,408.5,399.625,401.674988,316.847534,3001836
06-04-2010,404.450012,404.450012,396.075012,398.024994,313.968323,3702366
07-04-2010,395,404.5,390.575012,399.024994,314.757233,3024558
08-04-2010,398,403.75,395,399.725006,315.309448,4494438
09-04-2010,401,403.950012,394.125,395.799988,312.213257,3018012
12-04-2010,395.5,400,395.049988,399.049988,314.776855,2869882
13-04-2010,400,411.899994,393.625,410.424988,323.749695,8404916
15-04-2010,411,417.450012,409.524994,410.850006,324.08493,4290952
16-04-2010,409.5,414,405.924988,407.549988,321.481903,3810958
19-04-2010,405,412.5,400.375,405.975006,320.239532,6947704
20-04-2010,412.5,416.325012,393.5,394.75,311.385101,12016986
21-04-2010,397.5,399.5,390.125,392.5,309.610229,7107490
22-04-2010,394.549988,396.825012,390.5,392.975006,309.984833,4751116
23-04-2010,394.024994,396,388.75,390.100006,307.717041,4306068
26-04-2010,393,395.5,390.100006,392.549988,309.649506,2512548
27-04-2010,392.975006,394.950012,390.524994,393.649994,310.517303,2621234
28-04-2010,390,391.975006,382.5,385.149994,303.812195,2400382
29-04-2010,387.549988,387.625,377.799988,379.875,299.651428,4622964
30-04-2010,382.5,386.399994,381.274994,382.700012,301.879791,3690224
03-05-2010,380.625,385.700012,377.049988,383.399994,302.431885,2416560
04-05-2010,387.424988,387.424988,378.399994,380.5,300.144409,2896028
05-05-2010,375,384,370.075012,382.875,302.017883,4371230
06-05-2010,383.975006,385.450012,379.600006,383.549988,302.550385,2580872
07-05-2010,378.5,381.299988,367.5,370.700012,292.414063,4267152
10-05-2010,380,421.5,372.5,385.125,303.792633,2327814
11-05-2010,387.5,389.5,376.950012,378.149994,298.290619,1351288
12-05-2010,378.5,383.975006,375.549988,379.725006,299.533051,2740076
13-05-2010,382.549988,386.600006,380.725006,382.799988,301.95871,1321452
14-05-2010,383,388.5,377.5,381.924988,301.268555,2026996
17-05-2010,387.475006,387.475006,367.049988,372.875,294.129669,3722050
18-05-2010,373,373,363.149994,367.549988,289.92926,3199180
19-05-2010,365,366.5,358.149994,360.75,284.565216,3929266
20-05-2010,364.5,366.149994,358.075012,365,287.917633,2398092
21-05-2010,355,362.950012,342.625,359.350006,283.460876,2675092
24-05-2010,362.5,365,356.350006,358.799988,283.027069,2885428
25-05-2010,354,357,345.774994,349.774994,275.90802,2297366
26-05-2010,354,372.399994,352.049988,369,291.072968,3689464
27-05-2010,367.5,374.975006,363.600006,370.924988,292.591522,6883872
28-05-2010,374.899994,376.75,367.75,375.399994,296.121429,2479374
31-05-2010,374.25,376.450012,369,371.524994,293.064697,3327660
01-06-2010,371.524994,375.975006,367.350006,369.600006,291.546387,3136912
02-06-2010,368.899994,379.75,368.149994,377.125,297.482086,2769330
03-06-2010,380,384.5,372.549988,382.725006,301.899597,1684434
04-06-2010,382.725006,384.850006,377.600006,382.674988,301.860046,1368210
07-06-2010,374.950012,378.899994,368,376.625,297.087769,1734922
08-06-2010,377,381,373.5,375.100006,295.884827,2242222
09-06-2010,376,379.274994,365.5,366.524994,289.120667,4867400
10-06-2010,365,376.5,365,375.25,296.003143,1796036
11-06-2010,380.899994,381.649994,375.5,379.549988,299.39505,3237024
14-06-2010,381.674988,393.549988,379,390.5,308.032501,3550492
15-06-2010,378.325012,388.850006,378.325012,383.049988,306.07489,2642976
16-06-2010,388.549988,389.975006,383.649994,387.399994,309.550751,2328816
17-06-2010,388.5,392.399994,381.850006,387.649994,309.750519,1528920
18-06-2010,387.649994,394.450012,386.125,391.600006,312.906677,2225672
21-06-2010,396.450012,397,392.299988,393.850006,314.70462,1907428
22-06-2010,392.5,393.25,386.649994,389.325012,311.088806,1468324
23-06-2010,385,394.475006,384.924988,393.149994,314.145203,2959524
24-06-2010,393.149994,394.25,383.850006,386.725006,309.011383,3777510
25-06-2010,387.899994,387.899994,378.049988,379.25,303.038483,2037322
28-06-2010,379.225006,383.575012,378.799988,382.375,305.535461,1153124
29-06-2010,382.5,382.5,374.5,376.899994,301.160706,2614662
30-06-2010,377.5,379.950012,370.625,375.5,300.042114,3316516
01-07-2010,375,375,362.875,366,292.45108,3407744
02-07-2010,367.399994,373,365.424988,371.899994,297.165558,2943550
05-07-2010,374.399994,374.450012,368.549988,369.5,295.247833,2165596
06-07-2010,368.25,380.950012,367.924988,379.575012,303.298309,2760904
07-07-2010,380.700012,383.700012,374.475006,382.299988,305.475586,2152934
08-07-2010,386,389.5,384.825012,388.399994,310.349731,2187564
09-07-2010,390,392,385.375,387.225006,309.410828,1836666
12-07-2010,389.899994,397,389.899994,395.850006,316.302704,2725776
13-07-2010,396,396,384.774994,387.325012,309.490875,5545886
14-07-2010,389,392.350006,385.125,387.325012,309.490875,2833842
15-07-2010,385.5,392.450012,382.625,391.049988,312.467285,3795536
16-07-2010,397.5,419.25,397.5,416.825012,333.062622,19135452
19-07-2010,415.725006,417.350006,411.625,413.350006,330.28595,3027924
20-07-2010,413.350006,417.274994,412.5,413.625,330.505768,2342062
21-07-2010,416,422.399994,414.799988,421.5,336.798187,2943720
22-07-2010,421.5,423,416.25,421.850006,337.077942,1362882
23-07-2010,425,425,417.549988,419.649994,335.319916,1894472
26-07-2010,421.200012,425.799988,420.200012,424.625,339.295258,2766490
27-07-2010,427.5,429.899994,423.100006,424.575012,339.25528,2106602
28-07-2010,425.5,428.975006,423.5,427.225006,341.372833,4359228
29-07-2010,427.5,427.5,424.5,425,340.391541,5331904
30-07-2010,424.5,425,417.5,419.899994,336.306946,1283426
02-08-2010,421.5,424.225006,418.5,419.149994,335.706177,2827762
03-08-2010,420.5,422.25,414.274994,416.024994,333.203339,1281552
04-08-2010,418,436,417.924988,434.399994,347.92038,5583934
05-08-2010,436,441.200012,432.825012,438.924988,351.544495,2912950
06-08-2010,440,441.75,430.325012,432.350006,346.278473,2437734
09-08-2010,430.575012,441.850006,423.049988,439.924988,352.345337,4259986
10-08-2010,442.5,442.5,430.700012,432.25,346.198425,1545194
11-08-2010,431,436.5,427.399994,429.075012,343.655365,4020248
12-08-2010,428.450012,428.450012,423.100006,426.725006,341.773254,2278092
13-08-2010,428.5,431.450012,419,427.200012,342.153748,2589906
16-08-2010,428.5,431.274994,424.399994,427.049988,342.033478,1319098
17-08-2010,425.049988,430.5,422,425.100006,340.471649,1733196
18-08-2010,426.5,437.899994,425,435.549988,348.841339,2888916
19-08-2010,437,440.450012,433.649994,436.024994,349.221832,2148534
20-08-2010,434.5,439.950012,431.5,434.475006,347.980347,1746396
23-08-2010,430,437.725006,428.524994,435.200012,348.561066,1049830
24-08-2010,435,440.950012,432.5,435.350006,348.681244,2650474
25-08-2010,436,440.75,433.149994,435.600006,348.881348,2379968
26-08-2010,437,439.5,430.125,438.25,351.003876,4204428
27-08-2010,436.049988,436.5,425.5,428.024994,342.814362,1276514
30-08-2010,431.399994,431.399994,420.049988,422.825012,338.649719,1558570
31-08-2010,420,423.850006,415.100006,421.875,337.888733,2447874
01-09-2010,421,430.5,420,429.200012,343.755554,2745484
02-09-2010,433.75,433.75,420.75,422.049988,338.028961,2758800
03-09-2010,425,425.75,417.549988,418.649994,335.305817,2777970
06-09-2010,419,428.75,419,427.674988,342.534149,2287978
07-09-2010,429,437.450012,428,435.674988,348.941467,2484236
08-09-2010,432,441.450012,429.450012,439.524994,352.025085,4189478
09-09-2010,441,441.25,435.674988,437.350006,350.282959,2938158
13-09-2010,435.674988,444.5,435.350006,439.875,352.305328,2349410
14-09-2010,441.5,449.5,440.149994,447.674988,358.55249,3071038
15-09-2010,450,459.700012,449.5,457.399994,366.341431,5560394
16-09-2010,454,456.725006,432.25,447.700012,358.57254,2334264
17-09-2010,450.049988,459.375,450.049988,456.899994,365.941101,3007978
20-09-2010,458.5,460.950012,453.350006,456.125,365.320465,2419108
21-09-2010,456,479,455.149994,476.975006,382.019501,4997184
22-09-2010,478,480,465,467.625,374.530975,4031066
23-09-2010,470,472.649994,463.899994,465.674988,372.969116,3327236
24-09-2010,466.549988,468.950012,462.5,465.975006,373.209351,2738784
27-09-2010,467.5,470.725006,461,463.799988,371.467346,3423290
28-09-2010,462.625,465.149994,457.049988,459.825012,368.283752,2521714
29-09-2010,462.5,468.625,457.450012,460.174988,368.563965,3370194
30-09-2010,462.5,465,457.575012,463.475006,371.207031,7560924
01-10-2010,463.5,483,461,480.799988,385.08313,3326156
04-10-2010,483.375,487.5,476.5,477.899994,382.760376,2140956
05-10-2010,475,482.975006,473.075012,475.125,380.537781,2211664
06-10-2010,475,483.950012,475,479.825012,384.302185,1838960
07-10-2010,480,483,469.200012,474.399994,379.957153,1972940
08-10-2010,472.024994,477.350006,434.5,471.299988,377.474304,2695996
11-10-2010,471.299988,476.975006,464.524994,470.450012,376.793457,3065370
12-10-2010,471.325012,477.899994,469.549988,475.350006,380.718079,2608902
13-10-2010,477.975006,498.850006,474.549988,496.424988,397.597412,5350604
14-10-2010,498.450012,502,491.174988,493.024994,394.874359,2949086
15-10-2010,499.5,505.5,472.5,475.149994,380.557831,5717798
18-10-2010,485,492,465,490.625,392.952087,4480734
19-10-2010,491,493.700012,482.049988,483.875,387.545898,2200912
20-10-2010,482.25,490.25,478.100006,481.625,385.743774,2206638
21-10-2010,487.024994,496.924988,485,493.100006,394.934387,3752354
22-10-2010,511,524.700012,511,520.099976,416.559326,9610404
25-10-2010,521.5,536.474976,518.599976,533.474976,427.271667,5156316
26-10-2010,531.75,533.875,520.775024,531.299988,425.529572,3507024
27-10-2010,530,533.400024,521.775024,524.099976,419.76297,2141382
28-10-2010,525,533.775024,520,526.450012,421.645203,5255690
29-10-2010,530,530,515.5,526.450012,421.645203,2212398
01-11-2010,526.025024,533.200012,524.549988,526.700012,422.648254,1147948
02-11-2010,527.5,530,521.849976,524.724976,421.063385,1565778
03-11-2010,525.450012,539.5,524.200012,526.400024,422.407593,2217878
04-11-2010,531,539.299988,530.75,534.575012,428.967468,1717440
08-11-2010,540,541.200012,531.049988,534.075012,428.566132,2248586
09-11-2010,536.950012,549.349976,534.25,545.549988,437.774384,3504086
10-11-2010,546.125,554,543.049988,546.150024,438.255768,1540224
11-11-2010,545,545,529.125,532.375,427.202179,1926096
12-11-2010,530,534.950012,524.099976,527.950012,423.651245,1802330
15-11-2010,532.5,539.924988,526.5,533,427.703644,1389396
16-11-2010,533,533.200012,521.099976,524.450012,420.842682,2178076
18-11-2010,536,536,520,521.400024,418.395203,2765160
19-11-2010,522.450012,524.5,503,507.700012,407.401703,2172652
22-11-2010,508,521.5,505.75,519.549988,416.910828,2221236
23-11-2010,517,522.5,506.200012,515.025024,413.279633,1684448
24-11-2010,512.5,517.25,499.475006,502.375,403.128662,3008608
25-11-2010,505.024994,520.950012,503.549988,510.899994,409.969635,5855006
26-11-2010,512.5,527,512.5,523.625,420.180786,3617826
29-11-2010,527.5,539.25,525.125,535.650024,429.830109,4518892
30-11-2010,530.25,543.025024,526.549988,538,431.715912,4808408
01-12-2010,532,546.599976,532,540.950012,434.083008,3776032
02-12-2010,545.5,549.599976,537.525024,547.900024,439.660065,4095716
03-12-2010,546.525024,556.5,545.575012,548.674988,440.282013,2030112
06-12-2010,550,555,547.650024,550.849976,442.027222,1930954
07-12-2010,550,550,541.049988,543.75,436.329865,2158324
08-12-2010,545.474976,546.474976,535.625,539.575012,432.979736,1984132
09-12-2010,541.849976,548.650024,534.049988,536.299988,430.351593,2579902
10-12-2010,533.5,541.924988,528.5,537.450012,431.274628,2245624
13-12-2010,535.5,540.349976,524.200012,538.049988,431.755981,2115066
14-12-2010,536.599976,544.799988,532.075012,540.474976,433.701782,2615340
15-12-2010,542.549988,554.200012,540.75,551.825012,442.809631,2572034
16-12-2010,554.5,572,552.075012,570.349976,457.674988,4515704
20-12-2010,567.400024,588.5,557.424988,583.349976,468.106903,4514046
21-12-2010,584.5,586.125,577,580.400024,465.73938,2810642
22-12-2010,583.5,584.5,568.875,574.875,461.306091,3186836
23-12-2010,575,579.775024,566.049988,570,457.394135,2850924
24-12-2010,567,574.400024,562.875,570.549988,457.835419,1624640
27-12-2010,572.5,579.724976,569.099976,570.599976,457.875671,1664936
28-12-2010,570.599976,575.450012,570.025024,573.174988,459.941833,1012876
29-12-2010,574.5,581,573.525024,578.474976,464.195007,1042370
30-12-2010,576.25,587.400024,576.25,585.099976,469.510956,3845552
31-12-2010,586.25,590,580.900024,582.825012,467.685516,1532980
03-01-2011,583.5,588.474976,577.275024,579.025024,464.636261,1405042
04-01-2011,581.950012,583.075012,569.049988,572.375,459.299896,2502868
05-01-2011,572.625,582.950012,570.875,579.474976,464.997223,3069674
06-01-2011,584,591,576.549988,585.849976,470.112732,2846720
07-01-2011,588,593.424988,569.075012,571.325012,458.457275,2532724
10-01-2011,573.75,574.5,560.5,565.450012,453.742889,3952426
11-01-2011,561.5,567.775024,543.900024,549.25,440.743347,3768730
12-01-2011,554.950012,575.799988,554,567.974976,455.769165,3160874
13-01-2011,564.474976,577.974976,558.099976,562.125,451.074799,5589198
14-01-2011,564.950012,575,560,560.075012,449.429962,3151692
17-01-2011,560.599976,573.275024,560,568.700012,456.350922,3000212
18-01-2011,587,604.450012,582.174988,601.275024,482.49057,8481370
19-01-2011,601.724976,604.5,592.5,596.5,478.658875,2952040
20-01-2011,590,609.375,590,606.099976,486.362427,4545208
21-01-2011,605,610,602,605.825012,486.141754,2597404
24-01-2011,600,610,599.125,604.599976,485.158661,2016678
25-01-2011,607.400024,609.650024,590,594.275024,476.873627,2467094
27-01-2011,593.775024,604.974976,590.799988,599.700012,482.037903,4714118
28-01-2011,597.5,601.799988,582.625,590.674988,474.783569,3014578
31-01-2011,584.5,584.5,564.275024,579.75,466.002075,5940816
01-02-2011,582.5,582.5,566.5,575.075012,462.244293,4212708
02-02-2011,585,599.450012,581.174988,591.224976,475.225647,3937618
03-02-2011,592.349976,597.849976,585.325012,591.849976,475.727905,1883412
04-02-2011,588,591.549988,570.125,574.400024,461.701874,3457600
07-02-2011,586.75,586.75,563.25,565.575012,454.608398,2578382
08-02-2011,566,574.950012,559.25,562.549988,452.176727,5288638
09-02-2011,561.25,564.799988,541.849976,549.150024,441.405853,6012732
10-02-2011,550,557.25,536,545.375,438.371399,4551822
11-02-2011,542.049988,552.099976,527.950012,544.799988,437.909363,2945056
14-02-2011,545.5,560,543.5,556.150024,447.03241,2462548
15-02-2011,559.5,559.5,538.275024,548.849976,441.164642,3625426
16-02-2011,552.5,554.849976,540.5,548.25,440.682404,2464592
17-02-2011,552.5,557.224976,546.200012,554.599976,445.786652,1477760
18-02-2011,555.125,566.200012,541.049988,544.849976,437.949432,4076928
21-02-2011,545,574,529.099976,569.299988,457.602539,5657800
22-02-2011,561.325012,573.849976,560,569.375,457.662506,3305400
23-02-2011,564.075012,572.474976,561.549988,562.775024,452.357513,1879344
24-02-2011,559.5,569.375,545.650024,555.900024,446.831543,5378830
25-02-2011,552.650024,558.5,544.125,555.025024,446.128174,3070474
28-02-2011,550.599976,574.125,550,555.125,446.208557,3229396
01-03-2011,556.5,566,548.799988,562.25,451.935516,3167804
03-03-2011,559.950012,577.5,553.5,575.099976,462.264435,3452600
04-03-2011,581.674988,581.674988,566.25,567.775024,456.376556,2061198
07-03-2011,562,562.5,547.224976,554.125,445.404816,4184588
08-03-2011,552.575012,564.400024,552.575012,558.849976,449.202667,3947902
09-03-2011,561.275024,569,559.25,563.349976,452.819733,2424486
10-03-2011,561,561,550,554.275024,445.525482,1871324
11-03-2011,550,551.200012,531.650024,538.525024,432.865448,5012882
14-03-2011,535.5,551,529.200012,548.775024,441.104523,3248618
15-03-2011,537.5,547.724976,532.825012,544.900024,437.989655,3411868
16-03-2011,546,561.724976,545.575012,557.424988,448.05722,2677874
17-03-2011,552.5,559.450012,546.325012,549,441.285309,2056102
18-03-2011,546.75,554.5,538.049988,541.375,435.156342,2211348
21-03-2011,545.75,545.75,533.25,535.400024,430.353699,2619090
22-03-2011,537.549988,540,531.5,534.75,429.831299,2657774
23-03-2011,535.5,535.5,528.625,532.174988,427.761383,4352248
24-03-2011,535.5,547.775024,535,546.700012,439.436493,3094834
25-03-2011,558.424988,564.25,551.875,559.825012,449.986389,4146434
28-03-2011,561.924988,563.349976,554,559.950012,450.086823,2248642
29-03-2011,560,575.950012,559.575012,569.349976,457.642456,3159588
30-03-2011,574,582,572.450012,575.974976,462.967621,2294770
31-03-2011,576,599,576,591.950012,475.808441,7394126
01-04-2011,592.5,599.375,586.275024,590.075012,474.301147,1799624
04-04-2011,592.5,608,592,606.599976,487.584015,2311616
05-04-2011,607.525024,621.974976,601.875,619.924988,498.294739,2891014
06-04-2011,619.5,623.474976,607.075012,610.924988,491.060608,2422352
07-04-2011,610,610,597.575012,599.599976,481.957367,2149016
08-04-2011,598.450012,607,592.375,598,480.671356,1983768
11-04-2011,590.075012,597.5,587.650024,589.200012,473.597931,2256232
